Source,Target,Type,Id,Label,Weight
UClqhvGmHcvWL9w3R48t9QXQ,UCNBbCOuAN1NZAuj0vPe_MkA,Directed,54617,,1
UClqhvGmHcvWL9w3R48t9QXQ,UC2dBZuI6gS-jv7PCIDXkXag,Directed,54618,,1
UClqhvGmHcvWL9w3R48t9QXQ,UCqE3IQPWUDA9PZGaT6BDAKw,Directed,54619,,1
UClqhvGmHcvWL9w3R48t9QXQ,UC2gRQKQgI3CsrcnMuHPyYsQ,Directed,54620,,1
UClqhvGmHcvWL9w3R48t9QXQ,UCu3fngdIGYCQ-c7YG0e9FuQ,Directed,54621,,1
UClqhvGmHcvWL9w3R48t9QXQ,UCes1EvRjcKU4sY_UEavndBw,Directed,54622,,1
UClqhvGmHcvWL9w3R48t9QXQ,UC_q-UNDJeEBSHqKzAP_8x_A,Directed,54623,,1
UCzWQYUVCpZqtN93H8RR44Qw,UCe3tPdpxTF7wdBG8uV4hbew,Directed,54624,,1
UCjD2KyAEm84yVH8cTilID7Q,UC-0dXntqR76zT7b3-iB7Q1g,Directed,54625,,1
UCjD2KyAEm84yVH8cTilID7Q,UCeK0jhC7-Ot1bEaqvpr1Vaw,Directed,54626,,1
UCjD2KyAEm84yVH8cTilID7Q,UCbrPqq29C9Q_TQP7OFFRzcw,Directed,54627,,1
UCjD2KyAEm84yVH8cTilID7Q,UCKHocRz66UITCJxUJb3PB4g,Directed,54628,,1
UCjD2KyAEm84yVH8cTilID7Q,UC42VsoDtra5hMiXZSsD6eGg,Directed,54629,,1
UCjD2KyAEm84yVH8cTilID7Q,UCRI95a1fRD_8RTH1Wpz7P9A,Directed,54630,,1
UCjD2KyAEm84yVH8cTilID7Q,UCRd9JHiQvqwT8O4d0QGI9jQ,Directed,54631,,1
UCjD2KyAEm84yVH8cTilID7Q,UCyvxuj-RJnZ6Cw-N9vHtEBQ,Directed,54632,,1
UCjD2KyAEm84yVH8cTilID7Q,UCQ38nOMYLVDIF0APP_RAHoQ,Directed,54633,,1
UCjD2KyAEm84yVH8cTilID7Q,UCYBVeNCht_naocrS9iOf4Vg,Directed,54634,,1
UCjD2KyAEm84yVH8cTilID7Q,UChmiXKcdz-YDi7Ti73cR5VA,Directed,54635,,1
UCUHI67dh9jEO2rvK--MdCSg,UCogrSQkBJn1KF0N9I4oM7eQ,Directed,54636,,1
UCUHI67dh9jEO2rvK--MdCSg,UCExOEXL0nr7JQrSNuC8Bvqw,Directed,54637,,1
UCUHI67dh9jEO2rvK--MdCSg,UCCfz7wpqQPjiFPd0JQjT3aw,Directed,54638,,1
UC0-KklSGlCiJDwOPdR2EUcg,UCogrSQkBJn1KF0N9I4oM7eQ,Directed,54639,,1
UC0-KklSGlCiJDwOPdR2EUcg,UCBr7XOxxQyBHEwqkhoci7vw,Directed,54640,,1
UC0-KklSGlCiJDwOPdR2EUcg,UCGpUHYUvkCiZE66uZ2sFYaQ,Directed,54641,,1
UC0-KklSGlCiJDwOPdR2EUcg,UCUHI67dh9jEO2rvK--MdCSg,Directed,54642,,1
UC0-KklSGlCiJDwOPdR2EUcg,UCJJYiKmgbY9dx-fSWIm_TYQ,Directed,54643,,1
UCJJYiKmgbY9dx-fSWIm_TYQ,UCub77G1X2sxvgcNatvmFl-w,Directed,54644,,1
UCJJYiKmgbY9dx-fSWIm_TYQ,UCogrSQkBJn1KF0N9I4oM7eQ,Directed,54645,,1
UCJJYiKmgbY9dx-fSWIm_TYQ,UCi0TZmFfgS4oQPcRQ6-KRXg,Directed,54646,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UC8zqCEvaRwHcfz3IhjhMMxQ,Directed,54647,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UC9SM7V7J1pAhPabOUST01fw,Directed,54648,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UCggQcRNVNRaH3uEb4nqf0zg,Directed,54649,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UCLsYrDS9jYL_dO1g8qe2ctw,Directed,54650,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UCjwomG9UlE6H0xqpJcmAsQw,Directed,54651,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UCAY-SMFNfynqz1bdoaV8BeQ,Directed,54652,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UCSv7zzf9wjmqMnk6zzN5gYQ,Directed,54653,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UCryGec9PdUCLjpJW2mgCuLw,Directed,54654,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UCmheCYT4HlbFi943lpH009Q,Directed,54655,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UCjJtr2fFcUp6yljzJOzpHUg,Directed,54656,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UCYKfAzPEXMQsGtNfBCNa_BA,Directed,54657,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UCcMaUeefGqJLtVJxmc81GIQ,Directed,54658,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UCiCvistzsGjOSixCrbba6jw,Directed,54659,,1
UCLA_DiR1FfKNvjuUpBHmylQ,UC_aP7p621ATY_yAa8jMqUVA,Directed,54660,,1
UCQkLvACGWo8IlY1-WKfPp6g,UCnuQGmJDN68wJvrEaMSXF4A,Directed,54661,,1
UCQkLvACGWo8IlY1-WKfPp6g,UCmXH_moPhfkqCk6S3b9RWuw,Directed,54662,,1
UCQkLvACGWo8IlY1-WKfPp6g,UCdgpfQ5snGKcP-eqoVXI0pw,Directed,54663,,1
UCQkLvACGWo8IlY1-WKfPp6g,UCxd5WFhE_tkvEmAT-UBRsbA,Directed,54664,,1
UCQkLvACGWo8IlY1-WKfPp6g,UCNqNkZ7kKfqimqHkgbWMNYA,Directed,54665,,1
UCQkLvACGWo8IlY1-WKfPp6g,UCR6CPsoiwpNqhOtcRyBhwlw,Directed,54666,,1
UCQkLvACGWo8IlY1-WKfPp6g,UCdDS4j318UpKjNcpe_LeQxQ,Directed,54667,,1
UCQkLvACGWo8IlY1-WKfPp6g,UCogrSQkBJn1KF0N9I4oM7eQ,Directed,54668,,1
UCQkLvACGWo8IlY1-WKfPp6g,UCB0fFWQLZ2oj-FaoDUG_wow,Directed,54669,,1
UCQkLvACGWo8IlY1-WKfPp6g,UC-HWDzq4DMLLs8w1AAlTDyQ,Directed,54670,,1
UCQkLvACGWo8IlY1-WKfPp6g,UCNEdJjUqKvcVmZAa2VbH0tg,Directed,54671,,1
UCQkLvACGWo8IlY1-WKfPp6g,UCb-TkZnWpBPg4wNz3ctU0AA,Directed,54672,,1
UCZFipeZtQM5CKUjx6grh54g,UClHYObg7UydxJoAWx_eTdNA,Directed,54673,,1
UCZFipeZtQM5CKUjx6grh54g,UCEszlI8-W79IsU8LSAiRbDg,Directed,54674,,1
UCZFipeZtQM5CKUjx6grh54g,UCu6mSoMNzHQiBIOCkHUa2Aw,Directed,54675,,1
UCZFipeZtQM5CKUjx6grh54g,UC-2YHgc363EdcusLIBbgxzg,Directed,54676,,1
UCZFipeZtQM5CKUjx6grh54g,UCogrSQkBJn1KF0N9I4oM7eQ,Directed,54677,,1
UCZFipeZtQM5CKUjx6grh54g,UC7_gcs09iThXybpVgjHZ_7g,Directed,54678,,1
UCZFipeZtQM5CKUjx6grh54g,UC726J5A0LLFRxQ0SZqr2mYQ,Directed,54679,,1
UCZFipeZtQM5CKUjx6grh54g,UCSIvk78tK2TiviLQn4fSHaw,Directed,54680,,1
UCZFipeZtQM5CKUjx6grh54g,UCLA_DiR1FfKNvjuUpBHmylQ,Directed,54681,,1
UCCbgOIWdmYncvYMbl3LjvBQ,UCK1e8Tr6Idond6EYIKlwP8A,Directed,54682,,1
UCJK07Uk2KY9r78ksPoXg-3g,UCYO_jab_esuFRV4b17AJtAw,Directed,54683,,1
UCJK07Uk2KY9r78ksPoXg-3g,UCBevyiJ2ierZY-0yZhfLrmQ,Directed,54684,,1
UCJK07Uk2KY9r78ksPoXg-3g,UCQbsk1JQNaskUlfdoyiWJDg,Directed,54685,,1
UCJK07Uk2KY9r78ksPoXg-3g,UCCbgOIWdmYncvYMbl3LjvBQ,Directed,54686,,1
UCJK07Uk2KY9r78ksPoXg-3g,UCU1gppH-Msk5RgXIsJ91SJw,Directed,54687,,1
UCrzQ4FI3T9l3YbDsb_9GXng,UCYO_jab_esuFRV4b17AJtAw,Directed,54688,,1
UC1_uAIS3r8Vu6JjXWvastJg,UCH74Hc_7WYVzx1GXhLEH6Eg,Directed,54689,,1
UC1_uAIS3r8Vu6JjXWvastJg,UCYO_jab_esuFRV4b17AJtAw,Directed,54690,,1
UC1_uAIS3r8Vu6JjXWvastJg,UCoxcjq-8xIDTYp3uz647V5A,Directed,54691,,1
UC1_uAIS3r8Vu6JjXWvastJg,UCSju5G2aFaWMqn-_0YBtq5A,Directed,54692,,1
UC1_uAIS3r8Vu6JjXWvastJg,UCtAIs1VCQrymlAnw3mGonhw,Directed,54693,,1
UC1_uAIS3r8Vu6JjXWvastJg,UC_SvYP0k05UKiJ_2ndB02IA,Directed,54694,,1
UC1_uAIS3r8Vu6JjXWvastJg,UCs4aHmggTfFrpkPcWSaBN9g,Directed,54695,,1
UC1_uAIS3r8Vu6JjXWvastJg,UCjwOWaOX-c-NeLnj_YGiNEg,Directed,54696,,1
UC1_uAIS3r8Vu6JjXWvastJg,UCOGeU-1Fig3rrDjhm9Zs_wg,Directed,54697,,1
UC1_uAIS3r8Vu6JjXWvastJg,UCHnj59g7jezwTy5GeL8EA_g,Directed,54698,,1
UC1_uAIS3r8Vu6JjXWvastJg,UC4zzTEL5tuIgGMvzjk1Ozbg,Directed,54699,,1
UC1_uAIS3r8Vu6JjXWvastJg,UCMpizQXRt817D0qpBQZ2TlA,Directed,54700,,1
UC1_uAIS3r8Vu6JjXWvastJg,UC6YBBZzT2KURLjiOJBgGGOg,Directed,54701,,1
UC1_uAIS3r8Vu6JjXWvastJg,UC6nSFpj9HTCZ5t-N3Rm3-HA,Directed,54702,,1
UC1_uAIS3r8Vu6JjXWvastJg,UConVfxXodg78Tzh5nNu85Ew,Directed,54703,,1
UC1_uAIS3r8Vu6JjXWvastJg,UC9yt3wz-6j19RwD5m5f6HSg,Directed,54704,,1
UC1_uAIS3r8Vu6JjXWvastJg,UCtoBnL9JM0r_ZVXABGFkCyg,Directed,54705,,1
UCrv269YwJzuZL3dH5PCgxUw,UC9z7EZAbkphEMg0SP7rw44A,Directed,54706,,1
UCrv269YwJzuZL3dH5PCgxUw,UCivA7_KLKWo43tFcCkFvydw,Directed,54707,,1
UCrv269YwJzuZL3dH5PCgxUw,UCQALLeQPoZdZC4JNUboVEUg,Directed,54708,,1
UCrv269YwJzuZL3dH5PCgxUw,UC0e3QhIYukixgh5VVpKHH9Q,Directed,54709,,1
UCrv269YwJzuZL3dH5PCgxUw,UCfzlCWGWYyIQ0aLC5w48gBQ,Directed,54710,,1
UCrv269YwJzuZL3dH5PCgxUw,UCeQhZOvNKSBRU0Mdg7V44wA,Directed,54711,,1
UCrv269YwJzuZL3dH5PCgxUw,UCdmAhiG8HQDlz8uyekw4ENw,Directed,54712,,1
UC9yt3wz-6j19RwD5m5f6HSg,UCYO_jab_esuFRV4b17AJtAw,Directed,54713,,1
UC9yt3wz-6j19RwD5m5f6HSg,UCUHW94eEFW7hkUMVaZz4eDg,Directed,54714,,1
UC9yt3wz-6j19RwD5m5f6HSg,UC1_uAIS3r8Vu6JjXWvastJg,Directed,54715,,1
UC027E0kdtyo0h4lLGROg-dA,UCOPgiB9BRNaVNRBjEm7UuoA,Directed,54716,,1
UC027E0kdtyo0h4lLGROg-dA,UCGWwYBhHUtc2n65ZKMwVkpQ,Directed,54717,,1
UC027E0kdtyo0h4lLGROg-dA,UCa0aTPjC-2GwZTW0b2NVrSw,Directed,54718,,1
UC027E0kdtyo0h4lLGROg-dA,UCc01a2UezTnXJ3ckjSqLxVg,Directed,54719,,1
UC027E0kdtyo0h4lLGROg-dA,UCKA96CEncEYIkocsdwaMt-w,Directed,54720,,1
UC027E0kdtyo0h4lLGROg-dA,UC_G-_2azcOV9JBAmqFgERwA,Directed,54721,,1
UC027E0kdtyo0h4lLGROg-dA,UCvslhrSkrrkLifb9d1V1OEA,Directed,54722,,1
UC027E0kdtyo0h4lLGROg-dA,UC4a2s6IVvkMbGtiyNV_ntqQ,Directed,54723,,1
UC027E0kdtyo0h4lLGROg-dA,UCEg-XwkMCTKevqIy1KOQ1aw,Directed,54724,,1
UC027E0kdtyo0h4lLGROg-dA,UCqTpu-sISOgZflsoffY6IRg,Directed,54725,,1
UC027E0kdtyo0h4lLGROg-dA,UCkIkqvPmO5UP6Q5so4hYFBA,Directed,54726,,1
UC027E0kdtyo0h4lLGROg-dA,UCzQuWkNnzLGA85gNz0l3Rng,Directed,54727,,1
UC027E0kdtyo0h4lLGROg-dA,UCdVEpfvW2EGZYXIxiiQX9fA,Directed,54728,,1
UC027E0kdtyo0h4lLGROg-dA,UCpdEoGFNR8jxnqp5kbg5EVQ,Directed,54729,,1
UC027E0kdtyo0h4lLGROg-dA,UCtw6gJkNx0Azr-5qWjX19tA,Directed,54730,,1
UC027E0kdtyo0h4lLGROg-dA,UCKJaKaj8Af8uRoY9ZRjOdFg,Directed,54731,,1
UC027E0kdtyo0h4lLGROg-dA,UCQct3TwZy-U6MsQjRAxBWYw,Directed,54732,,1
UC027E0kdtyo0h4lLGROg-dA,UC5zX-jr67qEYMi-SCkAJClw,Directed,54733,,1
UC027E0kdtyo0h4lLGROg-dA,UChhNBvRJ29vTkg0D6ctSJJw,Directed,54734,,1
UC027E0kdtyo0h4lLGROg-dA,UCh0Id23isi5er_RhGs5jy5A,Directed,54735,,1
UC027E0kdtyo0h4lLGROg-dA,UC_2MIW4ITXjoHJfOWYoEHAQ,Directed,54736,,1
UC027E0kdtyo0h4lLGROg-dA,UCie1GAiq6KIvJJoScO90XKw,Directed,54737,,1
UC027E0kdtyo0h4lLGROg-dA,UCgoXJqpL-xjhntR7S9vKN6w,Directed,54738,,1
UC027E0kdtyo0h4lLGROg-dA,UC0MgRXuOA0WGsxwoZ_AlhoA,Directed,54739,,1
UC027E0kdtyo0h4lLGROg-dA,UC2CX8ASPuq7tQYU-880Kevw,Directed,54740,,1
UC027E0kdtyo0h4lLGROg-dA,UC4O5ShFIIqFWBKc_Zw-7X3Q,Directed,54741,,1
UC027E0kdtyo0h4lLGROg-dA,UCI3_ODpxjUq4IIvcrNe6WYw,Directed,54742,,1
UCI3_ODpxjUq4IIvcrNe6WYw,UC027E0kdtyo0h4lLGROg-dA,Directed,54743,,1
UCI3_ODpxjUq4IIvcrNe6WYw,UCSc8lYlSyXiKeYhlIop8Ykg,Directed,54744,,1
UCI3_ODpxjUq4IIvcrNe6WYw,UCynLpRls-ilBXrbZ2Ci-W9A,Directed,54745,,1
UC1Nj4gkoi_n5eCcrKCVOXKA,UCRFIPG2u1DxKLNuE3y2SjHA,Directed,54746,,1
UC9nw1ojNmCsW9McgUYuk93w,UCHd62-u_v4DvJ8TCFtpi4GA,Directed,54747,,1
UC9nw1ojNmCsW9McgUYuk93w,UCYBARVyitZWkFKovnC2jf2g,Directed,54748,,1
UC9nw1ojNmCsW9McgUYuk93w,UCHiZFOa_ZrLwYmxbTaUaKEA,Directed,54749,,1
UC9nw1ojNmCsW9McgUYuk93w,UCt_t6FwNsqr3WWoL6dFqG9w,Directed,54750,,1
UC9nw1ojNmCsW9McgUYuk93w,UC7DdEm33SyaTDtWYGO2CwdA,Directed,54751,,1
UC9nw1ojNmCsW9McgUYuk93w,UCkyfHZ6bY2TjqbJhiH8Y2QQ,Directed,54752,,1
UC9nw1ojNmCsW9McgUYuk93w,UC3KEoMzNz8eYnwBC34RaKCQ,Directed,54753,,1
UC9nw1ojNmCsW9McgUYuk93w,UCH4BNI0-FOK2dMXoFtViWHw,Directed,54754,,1
UC9nw1ojNmCsW9McgUYuk93w,UC-3SbfTPJsL8fJAPKiVqBLg,Directed,54755,,1
UC9nw1ojNmCsW9McgUYuk93w,UCsaEBhRsI6tmmz12fkSEYdw,Directed,54756,,1
UCq6OAftTQOuUBRdtUDq5SUA,UCO6nDCimkF79NZRRb8YiDcA,Directed,54757,,1
UCq6OAftTQOuUBRdtUDq5SUA,UCpxYSWgxVt3Pyn1ovXsGQ0g,Directed,54758,,1
UCq6OAftTQOuUBRdtUDq5SUA,UCiB8h9jD2Mlxx96ZFnGDSJw,Directed,54759,,1
UCq6OAftTQOuUBRdtUDq5SUA,UCmQThz1OLYt8mb2PU540LOA,Directed,54760,,1
UCq6OAftTQOuUBRdtUDq5SUA,UCk85otLk-ASsqPu0aXFGjzA,Directed,54761,,1
UCq6OAftTQOuUBRdtUDq5SUA,UCvMLMyKPomE6kTTL9Kv8Iww,Directed,54762,,1
UCq6OAftTQOuUBRdtUDq5SUA,UCHqlMF1EvvZNFDpS1UWdG7A,Directed,54763,,1
UCq6OAftTQOuUBRdtUDq5SUA,UCImXOnPYnCgdMiGw0UE16jw,Directed,54764,,1
UCs4aHmggTfFrpkPcWSaBN9g,UCq6OAftTQOuUBRdtUDq5SUA,Directed,54765,,1
UCs4aHmggTfFrpkPcWSaBN9g,UC7_gcs09iThXybpVgjHZ_7g,Directed,54766,,1
UCs4aHmggTfFrpkPcWSaBN9g,UCH4BNI0-FOK2dMXoFtViWHw,Directed,54767,,1
UCs4aHmggTfFrpkPcWSaBN9g,UCHiZFOa_ZrLwYmxbTaUaKEA,Directed,54768,,1
UCs4aHmggTfFrpkPcWSaBN9g,UCt_t6FwNsqr3WWoL6dFqG9w,Directed,54769,,1
UCs4aHmggTfFrpkPcWSaBN9g,UC3LqW4ijMoENQ2Wv17ZrFJA,Directed,54770,,1
UC-3SbfTPJsL8fJAPKiVqBLg,UCzR-rom72PHN9Zg7RML9EbA,Directed,54771,,1
UC-3SbfTPJsL8fJAPKiVqBLg,UCH4BNI0-FOK2dMXoFtViWHw,Directed,54772,,1
UC-3SbfTPJsL8fJAPKiVqBLg,UC7_gcs09iThXybpVgjHZ_7g,Directed,54773,,1
UC-3SbfTPJsL8fJAPKiVqBLg,UCdJ9oJ2GUF8Vmb-G63ldGWg,Directed,54774,,1
UC-3SbfTPJsL8fJAPKiVqBLg,UCiB8h9jD2Mlxx96ZFnGDSJw,Directed,54775,,1
UC-3SbfTPJsL8fJAPKiVqBLg,UCq6OAftTQOuUBRdtUDq5SUA,Directed,54776,,1
UC-3SbfTPJsL8fJAPKiVqBLg,UC6107grRI4m0o2-emgoDnAA,Directed,54777,,1
UC-3SbfTPJsL8fJAPKiVqBLg,UCC552Sd-3nyi_tk2BudLUzA,Directed,54778,,1
UC-3SbfTPJsL8fJAPKiVqBLg,UCsXVk37bltHxD1rDPwtNM8Q,Directed,54779,,1
UC-3SbfTPJsL8fJAPKiVqBLg,UCZvXaNYIcapCEcaJe_2cP7A,Directed,54780,,1
UC-3SbfTPJsL8fJAPKiVqBLg,UCFXww6CrLAHhyZQCDnJ2g2A,Directed,54781,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCjHz5SVHeMT0AViCYZvsGDA,Directed,54782,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCq6OAftTQOuUBRdtUDq5SUA,Directed,54783,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCt_t6FwNsqr3WWoL6dFqG9w,Directed,54784,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCH4BNI0-FOK2dMXoFtViWHw,Directed,54785,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UC7DdEm33SyaTDtWYGO2CwdA,Directed,54786,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UC-3SbfTPJsL8fJAPKiVqBLg,Directed,54787,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCkyfHZ6bY2TjqbJhiH8Y2QQ,Directed,54788,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCC552Sd-3nyi_tk2BudLUzA,Directed,54789,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCHnyfMqiRRG1u-2MsSQLbXA,Directed,54790,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCeiYXex_fwgYDonaTcSIk6w,Directed,54791,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UC3KEoMzNz8eYnwBC34RaKCQ,Directed,54792,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UC6nSFpj9HTCZ5t-N3Rm3-HA,Directed,54793,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCZYTClx2T1of7BRZ86-8fow,Directed,54794,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCUHW94eEFW7hkUMVaZz4eDg,Directed,54795,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCzWQYUVCpZqtN93H8RR44Qw,Directed,54796,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UC7_gcs09iThXybpVgjHZ_7g,Directed,54797,,1
UCHiZFOa_ZrLwYmxbTaUaKEA,UCs4aHmggTfFrpkPcWSaBN9g,Directed,54798,,1
UCdJ9oJ2GUF8Vmb-G63ldGWg,UCBNvvmhKeuZZhWCA7Yddkig,Directed,54799,,1
UCdJ9oJ2GUF8Vmb-G63ldGWg,UCH4BNI0-FOK2dMXoFtViWHw,Directed,54800,,1
UCdJ9oJ2GUF8Vmb-G63ldGWg,UCtESv1e7ntJaLJYKIO1FoYw,Directed,54801,,1
UCdJ9oJ2GUF8Vmb-G63ldGWg,UC5gI4wshlCozPRgYaBIHREQ,Directed,54802,,1
UCdJ9oJ2GUF8Vmb-G63ldGWg,UCB_zuUSmh_PVkqwkaDT-thA,Directed,54803,,1
UCdJ9oJ2GUF8Vmb-G63ldGWg,UCWYFq1JnfCFOUbk4Q7MCbWg,Directed,54804,,1
UCdJ9oJ2GUF8Vmb-G63ldGWg,UCHiZFOa_ZrLwYmxbTaUaKEA,Directed,54805,,1
UCdJ9oJ2GUF8Vmb-G63ldGWg,UCt_t6FwNsqr3WWoL6dFqG9w,Directed,54806,,1
UCdJ9oJ2GUF8Vmb-G63ldGWg,UCC552Sd-3nyi_tk2BudLUzA,Directed,54807,,1
UCdJ9oJ2GUF8Vmb-G63ldGWg,UC8cxoTk9M0HdZB3gyJNjEtw,Directed,54808,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCAUO8EhsSTz02stvKDupChQ,Directed,54809,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCr7ZFxNlDvb3waeoTN1_3mA,Directed,54810,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCpJmBQ8iNHXeQ7jQWDyGe3A,Directed,54811,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCX6b17PVsYBQ0ip5gyeme-Q,Directed,54812,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCLXo7UDZvByw2ixzpQCufnA,Directed,54813,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCZaT_X_mc0BI-djXOlfhqWQ,Directed,54814,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCJkMlOu7faDgqh4PfzbpLdg,Directed,54815,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCHnyfMqiRRG1u-2MsSQLbXA,Directed,54816,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UC6nSFpj9HTCZ5t-N3Rm3-HA,Directed,54817,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCt_t6FwNsqr3WWoL6dFqG9w,Directed,54818,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCH4BNI0-FOK2dMXoFtViWHw,Directed,54819,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCHiZFOa_ZrLwYmxbTaUaKEA,Directed,54820,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UC-3SbfTPJsL8fJAPKiVqBLg,Directed,54821,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCtinbF-Q-fVthA0qrFQTgXQ,Directed,54822,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCgpEN1mWQxivlZ9O6GuZbOw,Directed,54823,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCLCZYqqopva7k-4PIVpL7Mw,Directed,54824,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UC6ZFN9Tx6xh-skXCuRHCDpQ,Directed,54825,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCZYTClx2T1of7BRZ86-8fow,Directed,54826,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCzWQYUVCpZqtN93H8RR44Qw,Directed,54827,,1
UC4K10PNjqgGLKA3lo5V8KdQ,UCV3Nm3T-XAgVhKH9jT0ViRg,Directed,54828,,1
UCjkUQ-_fGADyBYrIWviibmg,UCpo_DqbwM6THTXGGY4AsXOQ,Directed,54829,,1
UCjkUQ-_fGADyBYrIWviibmg,UCX6b17PVsYBQ0ip5gyeme-Q,Directed,54830,,1
UCjkUQ-_fGADyBYrIWviibmg,UCZYTClx2T1of7BRZ86-8fow,Directed,54831,,1
UCjkUQ-_fGADyBYrIWviibmg,UCrMePiHCWG4Vwqv3t7W9EFg,Directed,54832,,1
UCjkUQ-_fGADyBYrIWviibmg,UCUdettijNYvLAm4AixZv4RA,Directed,54833,,1
UCjkUQ-_fGADyBYrIWviibmg,UCzR-rom72PHN9Zg7RML9EbA,Directed,54834,,1
UCjkUQ-_fGADyBYrIWviibmg,UC1Nj4gkoi_n5eCcrKCVOXKA,Directed,54835,,1
UCjkUQ-_fGADyBYrIWviibmg,UCabaQPYxxKepWUsEVQMT4Kw,Directed,54836,,1
UCjkUQ-_fGADyBYrIWviibmg,UCmQThz1OLYt8mb2PU540LOA,Directed,54837,,1
UCB8EwbFEUR8IrDjq8LA8YrA,UCZYTClx2T1of7BRZ86-8fow,Directed,54838,,1
UCB8EwbFEUR8IrDjq8LA8YrA,UCrMePiHCWG4Vwqv3t7W9EFg,Directed,54839,,1
UCFqaprvZ2K5JOULCvr18NTQ,UCc8hAiwjYf3WQpZFbknby_Q,Directed,54840,,1
UCFqaprvZ2K5JOULCvr18NTQ,UCnCnrEWgIa5wincNJp_GKpA,Directed,54841,,1
UCFqaprvZ2K5JOULCvr18NTQ,UCGaVdbSav8xWuFWTadK6loA,Directed,54842,,1
UCFqaprvZ2K5JOULCvr18NTQ,UCkyfHZ6bY2TjqbJhiH8Y2QQ,Directed,54843,,1
UCFqaprvZ2K5JOULCvr18NTQ,UCkxMlA7rt-mnIc1AjbyAsPw,Directed,54844,,1
UCFqaprvZ2K5JOULCvr18NTQ,UCabaQPYxxKepWUsEVQMT4Kw,Directed,54845,,1
UCFqaprvZ2K5JOULCvr18NTQ,UCZYTClx2T1of7BRZ86-8fow,Directed,54846,,1
UCFqaprvZ2K5JOULCvr18NTQ,UCX6b17PVsYBQ0ip5gyeme-Q,Directed,54847,,1
UCFqaprvZ2K5JOULCvr18NTQ,UCmQThz1OLYt8mb2PU540LOA,Directed,54848,,1
UCFqaprvZ2K5JOULCvr18NTQ,UCpZ5qUqpW4hW4zdfuBxMSJA,Directed,54849,,1
UCSIvk78tK2TiviLQn4fSHaw,UCQALLeQPoZdZC4JNUboVEUg,Directed,54850,,1
UCBa659QWEk1AI4Tg--mrJ2A,UCHqDTfIX-0DGaHlWvv6JZCw,Directed,54851,,1
UCBa659QWEk1AI4Tg--mrJ2A,UCHC4G4X-OR5WkY-IquRGa3Q,Directed,54852,,1
UCBa659QWEk1AI4Tg--mrJ2A,UCO-zhhas4n_kAPHaeLe1qnQ,Directed,54853,,1
UCOZE5llobz3pjPRP69d0Ejg,UC52kszkc08-acFOuogFl5jw,Directed,54854,,1
UCgyeJxD05YnoDquRMNBfBqw,UCrNnk0wFBnCS1awGjq_ijGQ,Directed,54855,,1
